V1 V2 V3 V4
no3_Oyr_IPSL-CM6A-LR_ssp585_r1i1p1f1_gn_2015-2100.nc http://vesg.ipsl.upmc.fr/thredds/fileServer/cmip6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp585/r1i1p1f1/Oyr/no3/gn/v20190903/no3_Oyr_IPSL-CM6A-LR_ssp585_r1i1p1f1_gn_2015-2100.nc SHA256 c78ca77ba2194c66fc15b8f040db8653d5e191b45a5be9f092e031a9f927b8de
no3_Oyr_NorESM2-LM_ssp126_r1i1p1f1_gn_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp126/r1i1p1f1/Oyr/no3/gn/v20191108/no3_Oyr_NorESM2-LM_ssp126_r1i1p1f1_gn_2091-2100.nc SHA256 122fbad399d0003ceb0cbe2b57cd95546ab9f4faf4d9c3ac80368bac5febf614
no3_Oyr_NorESM2-LM_ssp126_r1i1p1f1_gr_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp126/r1i1p1f1/Oyr/no3/gr/v20191108/no3_Oyr_NorESM2-LM_ssp126_r1i1p1f1_gr_2091-2100.nc SHA256 fe57b75b0618baed5beb5543f5eff53e0031838ee2b7cc82f5cc4905f8326bed
no3_Oyr_NorESM2-LM_ssp245_r1i1p1f1_gn_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp245/r1i1p1f1/Oyr/no3/gn/v20191108/no3_Oyr_NorESM2-LM_ssp245_r1i1p1f1_gn_2091-2100.nc SHA256 142b361a277786fde3ac458da6440c9d7b55550b784e2ff62ab2ea1f6820dcb2
no3_Oyr_NorESM2-LM_ssp245_r1i1p1f1_gr_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp245/r1i1p1f1/Oyr/no3/gr/v20191108/no3_Oyr_NorESM2-LM_ssp245_r1i1p1f1_gr_2091-2100.nc SHA256 a6a4aa53f404254a6fd21952e3a707e577118ab9bafa801df8294612b850f37b
no3_Oyr_NorESM2-LM_ssp370_r1i1p1f1_gn_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp370/r1i1p1f1/Oyr/no3/gn/v20191108/no3_Oyr_NorESM2-LM_ssp370_r1i1p1f1_gn_2091-2100.nc SHA256 cd47d0042324eb7b0e32818cd30286a7a0d01011d29661e47745ce13f3c77487
no3_Oyr_NorESM2-LM_ssp370_r1i1p1f1_gr_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp370/r1i1p1f1/Oyr/no3/gr/v20191108/no3_Oyr_NorESM2-LM_ssp370_r1i1p1f1_gr_2091-2100.nc SHA256 5056c78e7c2daa8ea5a5488bf276201fd4a11731ff1ae26c457490b82df43e1d
no3_Oyr_NorESM2-LM_ssp534-over_r1i1p1f1_gn_2100-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp534-over/r1i1p1f1/Oyr/no3/gn/v20210811/no3_Oyr_NorESM2-LM_ssp534-over_r1i1p1f1_gn_2100-2100.nc SHA256 21386745b07322756f903a0fb983c1e39e7aca833e35b5387160d89ef19ee3fb
no3_Oyr_NorESM2-LM_ssp534-over_r1i1p1f1_gr_2100-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp534-over/r1i1p1f1/Oyr/no3/gr/v20210811/no3_Oyr_NorESM2-LM_ssp534-over_r1i1p1f1_gr_2100-2100.nc SHA256 495f9ceae367ea131563069a0d70e7887a48dff5744fd2764efda0a57e2df18c
no3_Oyr_NorESM2-LM_ssp585_r1i1p1f1_gn_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp585/r1i1p1f1/Oyr/no3/gn/v20191108/no3_Oyr_NorESM2-LM_ssp585_r1i1p1f1_gn_2091-2100.nc SHA256 d104eb8820f8daed59c0a02e05c1a5ca1609efd59a002301693dac8744b12176
no3_Oyr_NorESM2-LM_ssp585_r1i1p1f1_gr_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp585/r1i1p1f1/Oyr/no3/gr/v20191108/no3_Oyr_NorESM2-LM_ssp585_r1i1p1f1_gr_2091-2100.nc SHA256 d7fe1f43b3c6800f9c13d9857833f4a2f0b1d661ad89aa921accff26a44be58b
no3_Oyr_NorESM2-MM_ssp126_r1i1p1f1_gn_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp126/r1i1p1f1/Oyr/no3/gn/v20191108/no3_Oyr_NorESM2-MM_ssp126_r1i1p1f1_gn_2091-2100.nc SHA256 aa069d76ada2d21fbb48c5cd5e6f9ed63be77bbf4fd30cf2e1cccfc7de5fc109
no3_Oyr_NorESM2-MM_ssp126_r1i1p1f1_gr_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp126/r1i1p1f1/Oyr/no3/gr/v20191108/no3_Oyr_NorESM2-MM_ssp126_r1i1p1f1_gr_2091-2100.nc SHA256 75574321de8aa65bb751949f4d8a202c9baab6d0714fb503a76e3c8a294ca160
no3_Oyr_NorESM2-MM_ssp245_r1i1p1f1_gn_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp245/r1i1p1f1/Oyr/no3/gn/v20191108/no3_Oyr_NorESM2-MM_ssp245_r1i1p1f1_gn_2091-2100.nc SHA256 897c780f762df22059cc98aeb52473732f8d3e6f7fef65a1a22bc3084599719b
no3_Oyr_NorESM2-MM_ssp245_r1i1p1f1_gr_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp245/r1i1p1f1/Oyr/no3/gr/v20191108/no3_Oyr_NorESM2-MM_ssp245_r1i1p1f1_gr_2091-2100.nc SHA256 8e94472455cde36b828e23c9bc0aae75494c5cecc6ffd94edf3cd18225c43120
no3_Oyr_NorESM2-MM_ssp370_r1i1p1f1_gn_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp370/r1i1p1f1/Oyr/no3/gn/v20191108/no3_Oyr_NorESM2-MM_ssp370_r1i1p1f1_gn_2091-2100.nc SHA256 f76bb7d028c77e83a887ea45c8977638583c182094872a24fb77ba178b5b5a41
no3_Oyr_NorESM2-MM_ssp370_r1i1p1f1_gr_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp370/r1i1p1f1/Oyr/no3/gr/v20191108/no3_Oyr_NorESM2-MM_ssp370_r1i1p1f1_gr_2091-2100.nc SHA256 d77cab9447ed6c52b77f952dbc439b6d6b7cdd18ad406fc105c55ab2d28f105a
no3_Oyr_NorESM2-MM_ssp585_r1i1p1f1_gn_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp585/r1i1p1f1/Oyr/no3/gn/v20191108/no3_Oyr_NorESM2-MM_ssp585_r1i1p1f1_gn_2091-2100.nc SHA256 f15d69ee56dad561d7c97263a7caffe2f192e3f86db5370032ff36482a1c9031
no3_Oyr_NorESM2-MM_ssp585_r1i1p1f1_gr_2091-2100.nc http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp585/r1i1p1f1/Oyr/no3/gr/v20191108/no3_Oyr_NorESM2-MM_ssp585_r1i1p1f1_gr_2091-2100.nc SHA256 de3a6bf5df93e7e2dfdb9f1a48db8528861bdcec617c3f97c9688ee636b16e0e
